Order_ID,Supplier_Name,Product_Name,Order_Quantity,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Unit_Cost,Total_Cost,Currency,Shipment_Method,Shipment_Status,Warehouse_Location,Inventory_Level,Reorder_Level,Lead_Time_Days,Delay_Days,Quality_Check,Returned_Quantity,Supplier_Rating,Payment_Terms,Payment_Status,Order_Priority,Currency_Conversion_Rate,Supplier_Contact
ORD100784,Sunrise Traders,Plastic Sheets,10,2024.03.10,2024.03.20,4/18/2024,92.03,920.3,USD,Road,Shipped,Los Angeles,10,20,7,2,Passed,0,1,Net 30,Paid,Medium,1,-1210
ORD100785,Blue Ocean Ltd.,Copper Wire,500,2024.03.10,1/25/2024,1/24/2024,250.22,43070.6,USD,Road,Pending,Los Angeles,100,10,3,1,Passed,2,3,COD,Unpaid,High,0.86,-1503
ORD100786,Sunrise Traders,Rubber Tires,100,1/15/2024,25/02/2024,2024.03.22,292.32,29232,USD,Rail,Delayed,Los Angeles,100,15,3,5,Passed,1,3,COD,Paid,Medium,1,-1210
ORD100787,Global Supplies Inc.,Industrial Paint,500,2024.03.10,4/15/2024,4/18/2024,250.22,43070.6,EUR,Rail,shipped,Miami,10,5,6,2,Passed,0,3,Net 60,Paid,High,1,-1503
ORD100788,Blue Ocean Ltd.,Electronic Components,200,1/15/2024,25/02/2024,1/24/2024,231.81,46362,USD,Sea,Cancelled,New York,10,10,3,2,Passed,1,3,COD,Paid,Low,0.75,-1503
ORD100789,Prime Logistics,Packaging Boxes,50,4/5/2024,4/15/2024,2024.03.22,250.22,43070.6,USD,Sea,Delivered,New York,100,20,6,2,Passed,1,3,Net 30,Pending,High,1,-1788
ORD100790,Nova Supply Co.,Industrial Paint,500,15/02/2024,2024.03.20,26/02/2024,77.95,38975,USD,Rail,Shipped,Miami,20,10,6,2,Failed,1,3,Net 60,Pending,Low,1,-1788
ORD100791,Acme Corp.,Industrial Paint,167,2024.03.10,,4/18/2024,250.22,43070.6,USD,Air,Delivered,New York,50,20,7,5,Passed,2,4,Net 60,Paid,Low,0.85,-1210
ORD100792,Nova Supply Co.,Packaging Boxes,10,1/15/2024,4/15/2024,2024.03.22,253.69,2536.9,USD,Rail,Pending,New York,50,10,5,1,Passed,1,3,Net 30,Pending,High,1,-1503
ORD100793,Nova Supply Co.,Rubber Tires,10,1/15/2024,4/15/2024,1/24/2024,306.31,3063.1,USD,Sea,Delayed,New York,20,15,3,2,Failed,2,1,COD,Unpaid,Low,1,-1503
ORD100794,Global Supplies Inc.,Rubber Tires,50,4/5/2024,25/02/2024,1/24/2024,10.53,526.5,EUR,Road,Cancelled,Houston,20,10,6,1,Failed,1,3,COD,Paid,Medium,0.86,-1788
ORD100795,Sunrise Traders,Electronic Components,10,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Rail,Delayed,Chicago,10,10,3,2,Passed,2,2,Net 30,Paid,Medium,1,-1788
ORD100796,Acme Corp.,Plastic Sheets,500,2024.03.10,25/02/2024,1/24/2024,466.16,233080,USD,Sea,shipped,Chicago,36,5,3,5,Passed,2,1,COD,Paid,Low,0.75,-1788
ORD100797,Global Supplies Inc.,Industrial Paint,167,1/15/2024,,2024.03.22,283.22,43070.6,EUR,Air,Cancelled,Miami,0,15,7,5,Passed,1,1,Net 60,Paid,High,0.85,-1210
ORD100798,Blue Ocean Ltd.,Rubber Tires,167,2024.03.10,4/15/2024,2024.03.22,250.22,43070.6,USD,Road,Delayed,Chicago,36,10,3,0,Passed,0,3,Net 30,Pending,High,1,-1503
ORD100799,Blue Ocean Ltd.,Copper Wire,50,4/5/2024,2024.03.20,4/18/2024,461.37,23068.5,EUR,Air,Shipped,Houston,50,5,10,2,Failed,0,3,COD,Paid,High,0.75,-1503
ORD100800,Nova Supply Co.,Industrial Paint,200,1/15/2024,25/02/2024,4/18/2024,250.22,43070.6,USD,Sea,Shipped,Chicago,20,10,5,0,Failed,1,5,Net 60,Unpaid,Medium,0.85,-1210
ORD100801,Global Supplies Inc.,Copper Wire,10,15/02/2024,25/02/2024,26/02/2024,250.22,43070.6,USD,Road,In Transit,Los Angeles,10,20,5,0,Failed,2,3,Net 30,Paid,High,0.75,-1788
ORD100802,Global Supplies Inc.,Steel Rods,100,15/02/2024,1/25/2024,26/02/2024,288.78,28878,USD,Road,Cancelled,New York,10,10,6,2,Passed,1,3,Net 30,Pending,High,0.85,-1503
ORD100803,Global Supplies Inc.,Rubber Tires,100,4/5/2024,1/25/2024,2024.03.22,250.22,43070.6,EUR,Road,shipped,Los Angeles,0,10,10,1,Failed,1,1,Net 60,Unpaid,High,0.85,-1503
ORD100804,Blue Ocean Ltd.,Steel Rods,200,4/5/2024,25/02/2024,4/18/2024,250.22,43070.6,EUR,Sea,In Transit,Miami,50,10,6,2,Passed,2,5,COD,Paid,High,0.85,-1503
ORD100805,Acme Corp.,Copper Wire,500,4/5/2024,25/02/2024,1/24/2024,368.62,184310,USD,Air,Delivered,Houston,36,15,3,2,Passed,1,5,COD,Unpaid,High,0.86,-1788
ORD100806,Nova Supply Co.,Packaging Boxes,500,1/15/2024,,2024.03.22,250.22,43070.6,USD,Sea,shipped,Chicago,20,10,7,1,Passed,2,5,COD,Paid,Low,1,-1210
ORD100807,Global Supplies Inc.,Packaging Boxes,167,1/15/2024,2024.03.20,26/02/2024,462.9,43070.6,USD,Sea,Pending,New York,0,20,10,2,Failed,2,5,COD,Pending,Low,0.86,-1788
ORD100808,Nova Supply Co.,Packaging Boxes,167,1/15/2024,1/25/2024,1/24/2024,226.24,43070.6,EUR,Sea,Cancelled,Chicago,50,5,10,0,Passed,1,2,Net 60,Unpaid,Medium,1,-1788
ORD100809,Global Supplies Inc.,Plastic Sheets,500,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Road,shipped,Chicago,36,10,3,1,Passed,1,4,COD,Paid,High,0.85,-1503
ORD100810,Nova Supply Co.,Industrial Paint,50,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Air,Shipped,Chicago,100,20,6,2,Passed,0,2,COD,Pending,High,0.75,-1210
ORD100811,Nova Supply Co.,Rubber Tires,10,1/15/2024,25/02/2024,1/24/2024,419.69,4196.9,EUR,Sea,shipped,Chicago,36,5,7,2,Passed,0,3,COD,Pending,High,0.75,-1788
ORD100812,Nova Supply Co.,Industrial Paint,50,1/15/2024,2024.03.20,1/24/2024,63.64,3182,USD,Air,In Transit,Houston,50,20,5,2,Passed,1,4,Net 30,Paid,High,0.85,-1788
ORD100813,Nova Supply Co.,Plastic Sheets,100,1/15/2024,,26/02/2024,250.22,43070.6,USD,Road,Shipped,Miami,100,5,10,2,Passed,1,2,COD,Paid,High,0.85,-1788
ORD100814,Nova Supply Co.,Copper Wire,167,4/5/2024,1/25/2024,1/24/2024,250.22,43070.6,EUR,Rail,Delivered,Los Angeles,0,15,3,5,Failed,0,4,COD,Paid,Medium,0.75,-1503
ORD100815,Prime Logistics,Rubber Tires,500,2024.03.10,25/02/2024,2024.03.22,260.14,130070,EUR,Sea,Pending,Los Angeles,0,20,6,0,Failed,0,3,Net 30,Paid,High,0.85,-1210
ORD100816,Acme Corp.,Rubber Tires,10,1/15/2024,2024.03.20,4/18/2024,296.25,2962.5,EUR,Road,Cancelled,New York,50,5,6,0,Passed,0,2,Net 30,Pending,High,1,-1503
ORD100817,Global Supplies Inc.,Rubber Tires,167,4/5/2024,25/02/2024,4/18/2024,250.22,43070.6,USD,Air,shipped,Houston,50,20,7,2,Passed,2,4,Net 30,Unpaid,High,0.75,-1210
ORD100818,Nova Supply Co.,Plastic Sheets,50,4/5/2024,1/25/2024,26/02/2024,28.8,1440,USD,Sea,In Transit,Chicago,50,10,3,2,Passed,0,4,Net 60,Unpaid,Medium,1,-1503
ORD100819,Prime Logistics,Rubber Tires,50,4/5/2024,4/15/2024,26/02/2024,250.22,43070.6,USD,Rail,Delivered,New York,10,5,5,2,Failed,0,3,Net 60,Paid,High,0.75,-1210
ORD100820,Acme Corp.,Steel Rods,200,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,USD,Sea,Shipped,Chicago,10,15,10,1,Passed,1,3,Net 30,Pending,Medium,0.85,-1503
ORD100821,Acme Corp.,Rubber Tires,10,1/15/2024,25/02/2024,2024.03.22,3.81,38.1,USD,Air,In Transit,Los Angeles,10,10,7,2,Passed,1,3,Net 30,Pending,Low,1,-1503
ORD100822,Prime Logistics,Electronic Components,167,4/5/2024,,2024.03.22,250.22,43070.6,USD,Air,In Transit,Los Angeles,10,5,10,0,Failed,1,1,Net 30,Unpaid,High,0.85,-1788
ORD100823,Global Supplies Inc.,Copper Wire,500,1/15/2024,4/15/2024,2024.03.22,199.99,99995,EUR,Sea,Delayed,New York,36,15,3,1,Passed,0,4,COD,Paid,Medium,0.86,-1788
ORD100824,Prime Logistics,Steel Rods,10,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,EUR,Sea,Delivered,Houston,20,20,6,0,Failed,2,2,COD,Unpaid,Low,1,-1503
ORD100825,Global Supplies Inc.,Steel Rods,200,2024.03.10,25/02/2024,4/18/2024,460.05,92010,USD,Rail,shipped,Houston,20,10,10,2,Failed,1,3,Net 60,Pending,High,0.86,-1788
ORD100826,Sunrise Traders,Industrial Paint,10,1/15/2024,25/02/2024,4/18/2024,250.22,43070.6,EUR,Rail,Cancelled,New York,50,20,6,5,Failed,2,2,Net 60,Unpaid,Medium,0.86,-1503
ORD100827,Nova Supply Co.,Plastic Sheets,100,1/15/2024,25/02/2024,26/02/2024,174.46,17446,USD,Sea,In Transit,New York,10,15,5,5,Passed,1,5,COD,Pending,Low,0.86,-1503
ORD100828,Nova Supply Co.,Industrial Paint,200,2024.03.10,,1/24/2024,250.22,43070.6,USD,Air,Cancelled,New York,50,15,7,0,Passed,2,3,Net 60,Pending,High,0.85,-1788
ORD100829,Sunrise Traders,Electronic Components,100,2024.03.10,25/02/2024,2024.03.22,250.22,43070.6,USD,Road,Pending,Chicago,100,10,3,1,Passed,1,5,Net 30,Unpaid,High,0.85,-1503
ORD100830,Prime Logistics,Electronic Components,500,4/5/2024,,1/24/2024,113.47,56735,USD,Sea,Cancelled,New York,20,15,7,5,Passed,1,3,Net 30,Paid,High,0.86,-1788
ORD100831,Prime Logistics,Packaging Boxes,167,15/02/2024,,4/18/2024,250.22,43070.6,EUR,Road,shipped,New York,20,10,10,2,Passed,0,4,Net 60,Paid,High,0.75,-1503
ORD100832,Blue Ocean Ltd.,Rubber Tires,500,15/02/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Road,Delayed,Miami,0,20,6,1,Passed,0,5,COD,Paid,High,0.85,-1210
ORD100833,Sunrise Traders,Rubber Tires,50,2024.03.10,25/02/2024,26/02/2024,89.43,4471.5,EUR,Sea,Delivered,Miami,0,15,7,2,Failed,1,5,Net 60,Unpaid,Medium,0.86,-1788
ORD100834,Acme Corp.,Packaging Boxes,167,1/15/2024,2024.03.20,1/24/2024,249.94,43070.6,EUR,Rail,In Transit,New York,0,20,7,2,Failed,2,3,COD,Paid,Low,0.85,-1210
ORD100835,Nova Supply Co.,Steel Rods,500,15/02/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Air,Delivered,Los Angeles,50,10,10,1,Failed,0,3,COD,Pending,Medium,1,-1788
ORD100836,Sunrise Traders,Packaging Boxes,10,4/5/2024,,1/24/2024,250.22,43070.6,USD,Sea,Pending,Houston,50,10,6,5,Passed,1,5,COD,Paid,High,1,-1788
ORD100837,Nova Supply Co.,Copper Wire,100,1/15/2024,4/15/2024,26/02/2024,182.15,18215,USD,Road,shipped,Houston,36,5,5,1,Failed,1,3,Net 60,Paid,High,1,-1503
ORD100838,Blue Ocean Ltd.,Packaging Boxes,200,2024.03.10,4/15/2024,1/24/2024,290.92,58184,USD,Road,shipped,New York,0,15,5,2,Passed,1,2,COD,Paid,Medium,0.75,-1788
ORD100839,Nova Supply Co.,Rubber Tires,200,15/02/2024,2024.03.20,2024.03.22,250.22,43070.6,EUR,Road,Delivered,Houston,20,15,6,2,Passed,0,3,Net 30,Paid,High,0.86,-1503
ORD100840,Global Supplies Inc.,Steel Rods,10,4/5/2024,1/25/2024,2024.03.22,8.03,80.3,EUR,Sea,shipped,Houston,10,15,7,2,Failed,0,3,COD,Paid,High,0.86,-1503
ORD100841,Global Supplies Inc.,Copper Wire,10,1/15/2024,,2024.03.22,332.27,3322.7,USD,Sea,Cancelled,Miami,50,10,10,5,Passed,1,3,COD,Unpaid,High,0.75,-1503
ORD100842,Nova Supply Co.,Electronic Components,50,1/15/2024,1/25/2024,4/18/2024,250.22,43070.6,EUR,Sea,In Transit,New York,0,15,7,1,Passed,1,5,COD,Pending,Medium,0.85,-1788
ORD100843,Nova Supply Co.,Packaging Boxes,10,15/02/2024,4/15/2024,26/02/2024,480.59,4805.9,EUR,Road,shipped,Chicago,36,20,7,5,Passed,0,1,COD,Paid,Medium,0.85,-1503
ORD100844,Nova Supply Co.,Industrial Paint,200,4/5/2024,25/02/2024,26/02/2024,250.22,43070.6,EUR,Sea,Delivered,New York,20,20,3,2,Passed,2,3,Net 30,Paid,High,0.85,-1503
ORD100845,Nova Supply Co.,Plastic Sheets,100,2024.03.10,2024.03.20,2024.03.22,250.22,43070.6,USD,Air,shipped,Los Angeles,36,10,3,5,Passed,1,4,COD,Paid,High,0.85,-1503
ORD100846,Blue Ocean Ltd.,Packaging Boxes,10,15/02/2024,1/25/2024,2024.03.22,250.22,43070.6,EUR,Air,Shipped,Chicago,10,20,3,2,Passed,0,5,COD,Unpaid,Low,0.75,-1788
ORD100847,Blue Ocean Ltd.,Rubber Tires,500,4/5/2024,2024.03.20,1/24/2024,498.44,249220,EUR,Rail,In Transit,New York,36,15,10,2,Passed,1,5,Net 60,Paid,Medium,0.85,-1503
ORD100848,Prime Logistics,Electronic Components,167,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Road,In Transit,Los Angeles,10,10,3,1,Failed,2,4,COD,Paid,Low,0.86,-1503
ORD100849,Prime Logistics,Copper Wire,50,4/5/2024,1/25/2024,1/24/2024,298.3,14915,USD,Sea,Shipped,Los Angeles,36,20,10,0,Passed,1,5,Net 30,Unpaid,High,0.75,-1503
ORD100850,Global Supplies Inc.,Electronic Components,200,15/02/2024,1/25/2024,1/24/2024,34.94,6988,EUR,Sea,Delivered,Los Angeles,50,5,10,2,Passed,1,3,COD,Unpaid,High,1,-1503
ORD100851,Nova Supply Co.,Copper Wire,10,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Road,Delivered,New York,0,10,10,1,Passed,2,4,Net 60,Paid,High,1,-1210
ORD100852,Sunrise Traders,Plastic Sheets,167,4/5/2024,1/25/2024,2024.03.22,106.14,43070.6,EUR,Sea,In Transit,Houston,50,20,5,2,Passed,1,4,COD,Paid,Low,0.75,-1788
ORD100853,Nova Supply Co.,Industrial Paint,500,15/02/2024,25/02/2024,26/02/2024,449.18,224590,USD,Sea,shipped,New York,50,15,5,1,Passed,1,3,Net 30,Paid,Low,0.86,-1210
ORD100854,Nova Supply Co.,Industrial Paint,167,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Air,In Transit,Houston,50,5,3,0,Passed,2,4,COD,Paid,High,1,-1503
ORD100855,Acme Corp.,Plastic Sheets,50,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,USD,Air,Shipped,Chicago,100,15,10,5,Passed,1,1,COD,Paid,High,1,-1788
ORD100856,Blue Ocean Ltd.,Industrial Paint,200,1/15/2024,,2024.03.22,250.22,43070.6,EUR,Sea,Delivered,New York,20,10,6,5,Passed,0,1,Net 30,Paid,Low,1,-1210
ORD100857,Prime Logistics,Industrial Paint,100,15/02/2024,1/25/2024,1/24/2024,236.83,23683,EUR,Road,Delivered,Los Angeles,0,5,3,2,Passed,1,5,Net 60,Paid,Low,0.86,-1210
ORD100858,Global Supplies Inc.,Rubber Tires,200,2024.03.10,4/15/2024,1/24/2024,250.22,43070.6,EUR,Sea,Cancelled,New York,50,20,6,1,Passed,0,1,COD,Pending,High,1,-1503
ORD100859,Prime Logistics,Steel Rods,10,2024.03.10,25/02/2024,4/18/2024,34.26,342.6,USD,Rail,In Transit,New York,10,10,7,1,Passed,2,4,COD,Paid,High,1,-1210
ORD100860,Nova Supply Co.,Rubber Tires,500,4/5/2024,1/25/2024,26/02/2024,388.1,194050,USD,Sea,Delivered,Los Angeles,20,5,7,2,Failed,2,2,Net 30,Paid,Low,0.86,-1788
ORD100861,Blue Ocean Ltd.,Packaging Boxes,50,2024.03.10,,26/02/2024,227.46,11373,USD,Road,In Transit,Houston,20,15,7,2,Passed,1,3,COD,Paid,Medium,0.85,-1503
ORD100862,Global Supplies Inc.,Rubber Tires,167,1/15/2024,4/15/2024,2024.03.22,250.22,43070.6,USD,Road,Delayed,Miami,36,20,7,2,Failed,1,1,COD,Paid,High,1,-1503
ORD100863,Nova Supply Co.,Plastic Sheets,100,1/15/2024,,4/18/2024,221.22,22122,EUR,Road,Cancelled,Houston,36,10,5,0,Failed,1,3,Net 30,Unpaid,High,0.86,-1788
ORD100864,Nova Supply Co.,Electronic Components,100,4/5/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Rail,Pending,Miami,36,10,10,2,Passed,1,3,Net 60,Pending,Low,1,-1503
ORD100865,Blue Ocean Ltd.,Industrial Paint,50,4/5/2024,,2024.03.22,250.22,43070.6,EUR,Air,Pending,Los Angeles,36,20,6,5,Failed,2,3,Net 60,Paid,High,0.86,-1503
ORD100866,Blue Ocean Ltd.,Industrial Paint,50,4/5/2024,2024.03.20,1/24/2024,78.89,3944.5,USD,Air,Delayed,Chicago,36,5,5,2,Passed,2,2,Net 30,Unpaid,High,0.75,-1788
ORD100867,Acme Corp.,Copper Wire,500,1/15/2024,2024.03.20,26/02/2024,92.19,46095,USD,Air,Pending,Houston,36,5,6,5,Passed,1,3,COD,Pending,Low,0.85,-1503
ORD100868,Nova Supply Co.,Plastic Sheets,200,1/15/2024,1/25/2024,4/18/2024,250.22,43070.6,USD,Sea,Cancelled,Houston,10,20,7,1,Passed,1,4,Net 60,Pending,Low,1,-1503
ORD100869,Global Supplies Inc.,Industrial Paint,200,1/15/2024,4/15/2024,26/02/2024,473.14,94628,EUR,Road,In Transit,Chicago,0,15,5,5,Failed,0,2,Net 30,Paid,High,0.86,-1210
ORD100870,Prime Logistics,Packaging Boxes,100,1/15/2024,2024.03.20,1/24/2024,187.59,18759,EUR,Air,Pending,New York,36,15,7,0,Failed,2,3,Net 30,Paid,High,1,-1503
ORD100871,Nova Supply Co.,Electronic Components,50,4/5/2024,2024.03.20,1/24/2024,136.47,6823.5,USD,Air,In Transit,New York,100,10,3,2,Failed,1,3,COD,Paid,High,1,-1503
ORD100872,Blue Ocean Ltd.,Industrial Paint,10,4/5/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Air,Cancelled,New York,50,10,10,2,Passed,2,2,Net 60,Paid,Medium,0.75,-1503
ORD100873,Acme Corp.,Copper Wire,500,1/15/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Sea,Pending,New York,20,10,5,1,Failed,2,1,Net 60,Unpaid,High,0.85,-1210
ORD100874,Prime Logistics,Rubber Tires,100,15/02/2024,,1/24/2024,14.16,1416,USD,Air,Shipped,Miami,10,5,5,2,Passed,2,1,COD,Paid,Medium,1,-1210
ORD100875,Acme Corp.,Industrial Paint,167,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,EUR,Road,Delivered,Los Angeles,100,10,7,0,Passed,0,2,COD,Pending,Low,1,-1788
ORD100876,Nova Supply Co.,Industrial Paint,167,1/15/2024,4/15/2024,2024.03.22,250.22,43070.6,EUR,Sea,shipped,Los Angeles,20,15,7,2,Passed,1,3,Net 60,Pending,High,0.85,-1788
ORD100877,Sunrise Traders,Electronic Components,200,1/15/2024,,4/18/2024,250.22,43070.6,EUR,Road,shipped,New York,36,10,3,0,Passed,1,3,Net 30,Pending,Low,0.86,-1210
ORD100878,Blue Ocean Ltd.,Industrial Paint,500,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,Delivered,New York,100,15,6,1,Failed,0,3,COD,Pending,Low,0.85,-1503
ORD100879,Sunrise Traders,Packaging Boxes,500,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Road,shipped,Houston,100,5,5,2,Failed,1,4,Net 30,Unpaid,High,1,-1788
ORD100880,Blue Ocean Ltd.,Industrial Paint,167,1/15/2024,,2024.03.22,250.22,43070.6,USD,Rail,shipped,New York,50,10,5,5,Passed,2,1,COD,Paid,High,1,-1503
ORD100881,Sunrise Traders,Industrial Paint,200,15/02/2024,2024.03.20,2024.03.22,336.44,67288,USD,Rail,Pending,New York,36,5,6,1,Passed,1,2,COD,Pending,Low,0.75,-1788
ORD100882,Global Supplies Inc.,Packaging Boxes,500,4/5/2024,2024.03.20,26/02/2024,250.22,43070.6,USD,Sea,shipped,Chicago,10,5,3,5,Passed,1,3,COD,Paid,Medium,0.86,-1210
ORD100883,Prime Logistics,Electronic Components,100,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Road,shipped,Houston,100,10,7,1,Failed,0,3,Net 60,Paid,Low,0.75,-1210
ORD100884,Nova Supply Co.,Industrial Paint,50,2024.03.10,1/25/2024,2024.03.22,400.26,20013,USD,Road,Shipped,Miami,0,15,6,2,Passed,2,3,Net 30,Unpaid,Low,1,-1788
ORD100885,Blue Ocean Ltd.,Industrial Paint,500,15/02/2024,25/02/2024,1/24/2024,250.22,43070.6,USD,Road,Cancelled,Houston,36,10,7,5,Passed,2,5,COD,Paid,High,0.85,-1503
ORD100886,Acme Corp.,Rubber Tires,167,4/5/2024,25/02/2024,4/18/2024,326.89,43070.6,USD,Sea,In Transit,Los Angeles,50,10,3,5,Passed,1,3,Net 60,Unpaid,High,0.85,-1503
ORD100887,Sunrise Traders,Packaging Boxes,50,2024.03.10,,1/24/2024,250.22,43070.6,USD,Rail,Delivered,New York,20,5,6,5,Passed,1,2,Net 30,Pending,Low,0.85,-1210
ORD100888,Global Supplies Inc.,Electronic Components,200,1/15/2024,1/25/2024,4/18/2024,250.22,43070.6,EUR,Sea,Delayed,Miami,10,20,6,1,Failed,0,2,COD,Paid,Medium,1,-1503
ORD100889,Global Supplies Inc.,Packaging Boxes,167,1/15/2024,4/15/2024,2024.03.22,122.72,43070.6,USD,Sea,Delivered,Houston,20,15,7,2,Failed,1,1,Net 30,Pending,Medium,0.86,-1788
ORD100890,Acme Corp.,Packaging Boxes,167,2024.03.10,,26/02/2024,250.22,43070.6,USD,Rail,In Transit,Chicago,36,5,3,0,Passed,1,3,Net 30,Pending,High,0.75,-1503
ORD100891,Sunrise Traders,Industrial Paint,50,4/5/2024,,1/24/2024,250.22,43070.6,USD,Sea,shipped,Los Angeles,0,15,7,0,Passed,1,2,Net 60,Pending,High,0.86,-1788
ORD100892,Global Supplies Inc.,Electronic Components,10,4/5/2024,,4/18/2024,415.36,4153.6,EUR,Rail,shipped,Miami,100,10,5,5,Failed,1,4,COD,Paid,High,0.85,-1788
ORD100893,Nova Supply Co.,Rubber Tires,10,1/15/2024,25/02/2024,2024.03.22,199.5,1995,EUR,Sea,In Transit,Miami,50,10,7,2,Passed,1,3,Net 60,Paid,High,0.75,-1210
ORD100894,Nova Supply Co.,Steel Rods,100,1/15/2024,,2024.03.22,250.22,43070.6,USD,Road,Delivered,Chicago,100,20,6,5,Passed,1,2,COD,Paid,High,0.86,-1503
ORD100895,Prime Logistics,Copper Wire,200,2024.03.10,25/02/2024,4/18/2024,250.22,43070.6,USD,Sea,Shipped,New York,50,5,6,0,Passed,1,1,COD,Paid,High,0.85,-1788
ORD100896,Acme Corp.,Rubber Tires,100,4/5/2024,25/02/2024,26/02/2024,250.22,43070.6,USD,Sea,Delivered,Houston,50,5,3,2,Failed,1,3,COD,Pending,Low,0.85,-1210
ORD100897,Prime Logistics,Rubber Tires,200,4/5/2024,1/25/2024,1/24/2024,250.22,43070.6,EUR,Sea,Shipped,New York,10,5,5,1,Passed,0,3,Net 60,Pending,High,0.75,-1503
ORD100898,Blue Ocean Ltd.,Industrial Paint,100,1/15/2024,1/25/2024,1/24/2024,7.98,798,EUR,Sea,Cancelled,Los Angeles,36,15,7,2,Passed,0,3,COD,Unpaid,Medium,0.86,-1788
ORD100899,Prime Logistics,Electronic Components,10,1/15/2024,1/25/2024,2024.03.22,44.13,441.3,USD,Air,Shipped,New York,50,10,5,2,Passed,1,4,Net 30,Paid,Medium,1,-1210
ORD100900,Global Supplies Inc.,Copper Wire,167,1/15/2024,1/25/2024,2024.03.22,105.13,43070.6,EUR,Road,Delivered,New York,20,15,3,1,Failed,1,3,Net 30,Paid,High,1,-1503
ORD100901,Acme Corp.,Rubber Tires,500,1/15/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Rail,Cancelled,New York,100,10,5,0,Failed,1,3,Net 60,Paid,Low,0.85,-1503
ORD100902,Global Supplies Inc.,Copper Wire,200,15/02/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Rail,Delayed,New York,20,10,7,5,Passed,1,5,COD,Paid,High,0.85,-1210
ORD100903,Nova Supply Co.,Steel Rods,167,1/15/2024,25/02/2024,2024.03.22,250.22,43070.6,USD,Air,Shipped,New York,20,10,6,1,Failed,0,3,COD,Pending,High,0.75,-1788
ORD100904,Nova Supply Co.,Rubber Tires,50,2024.03.10,2024.03.20,26/02/2024,211.58,10579,USD,Road,shipped,Los Angeles,36,10,7,2,Failed,0,1,Net 60,Unpaid,Medium,1,-1788
ORD100905,Nova Supply Co.,Steel Rods,167,2024.03.10,4/15/2024,4/18/2024,446.5,43070.6,USD,Air,Delayed,New York,20,10,5,1,Passed,2,1,COD,Pending,High,0.85,-1210
ORD100906,Nova Supply Co.,Plastic Sheets,167,1/15/2024,25/02/2024,26/02/2024,250.22,43070.6,EUR,Rail,Delivered,New York,10,10,10,5,Passed,1,2,COD,Paid,High,0.75,-1788
ORD100907,Blue Ocean Ltd.,Electronic Components,167,15/02/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Sea,Delayed,Los Angeles,10,20,5,1,Failed,0,4,Net 30,Paid,High,0.86,-1503
ORD100908,Sunrise Traders,Rubber Tires,500,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Air,shipped,Chicago,36,5,10,1,Passed,1,3,Net 30,Paid,High,0.86,-1503
ORD100909,Nova Supply Co.,Industrial Paint,167,15/02/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Rail,In Transit,Houston,36,10,6,5,Passed,0,1,Net 60,Paid,Medium,0.75,-1210
ORD100910,Prime Logistics,Steel Rods,167,15/02/2024,,1/24/2024,295.76,43070.6,USD,Sea,Cancelled,Miami,20,5,6,1,Passed,1,2,COD,Unpaid,High,0.85,-1210
ORD100911,Nova Supply Co.,Steel Rods,200,2024.03.10,25/02/2024,1/24/2024,135.13,27026,USD,Sea,Shipped,Los Angeles,36,5,7,0,Passed,0,1,Net 60,Unpaid,Low,0.86,-1788
ORD100912,Acme Corp.,Industrial Paint,200,15/02/2024,,26/02/2024,250.22,43070.6,EUR,Rail,Shipped,Chicago,10,15,10,0,Passed,2,5,Net 30,Pending,Low,0.86,-1503
ORD100913,Acme Corp.,Steel Rods,200,1/15/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Sea,Delivered,Chicago,10,5,7,5,Failed,2,3,Net 60,Paid,Low,1,-1788
ORD100914,Blue Ocean Ltd.,Rubber Tires,500,1/15/2024,25/02/2024,1/24/2024,276.7,138350,USD,Sea,Delayed,Los Angeles,50,15,3,0,Failed,1,3,Net 60,Pending,Medium,1,-1210
